# locus	allele	hash-type
sucA	d5EeAiS8ZPyk4HGaKsre7A	md5
sucA	FfpJoyObq9gGN1oXc+0vJw	md5
sucA	pLB+mZFN8GtHZOiq69wvbw	md5
sucA	/CRziziQ2mtiLPNDmfN87g	md5
sucA	4GBCdjdGzq4Rba24OxR4NQ	md5
sucA	A708k+P6di8IPIKXGQ7cBA	md5
sucA	SnSXtVRfv07O2z3U8RpNbw	md5
sucA	3T8rZArJMd3Dz1HcvQ/zng	md5
sucA	PSh1/CLcma1v/nTotOOWtg	md5
sucA	NXbuR2MdpDrrA5lhLni+xg	md5
sucA	J572FqNH/DyjXklhZBU08A	md5
sucA	PdbiQy4kMPZNsmRoYd89Cg	md5
sucA	iD6EB48kPhwwK9rT+WacRA	md5
sucA	Qy46UdrPV0UASQNCYy0otg	md5
sucA	0cmE6BYjG4RtA5p9OLKVOw	md5
sucA	i3W20R7DKxUcO4c1HeIZXQ	md5
sucA	iI71M5SJv6D70sdXNKvN/g	md5
sucA	UTdxaNqWKKLc68hCnWZhtg	md5
sucA	CCxuZagDarESsPvCMbVMRg	md5
sucA	YwgHY9GgFGpfCTYAMxG1uQ	md5
sucA	XxLWHK839/U38MapaOPBig	md5
sucA	lITKNO8tB8fFmaJXE+PDmA	md5
sucA	jd5TAmCWn/oK4wiF8SWQbQ	md5
sucA	AWrLILWjCTDehWR+u6WFVw	md5
sucA	QUe6nWrw6xBSQcq2uIKHgA	md5
sucA	B6iM9zBEXAbOMJYG2x3e9g	md5
sucA	xtiAfQHjpgktxPnd5/cmlw	md5
sucA	A2FRj3niYCqeJWReeoP+ow	md5
sucA	8hXST1W2X9AdXFDCTQ8lhQ	md5
sucA	HAtLc+GHdZpT1igv1hBRnA	md5
sucA	IT0U1wIKKlLeHRbJIUn9Ug	md5
sucA	kkKmzPqw8+dwTJ7E4Iiy7g	md5
sucA	kofB5nf4VxalnkE1t3Rjbg	md5
sucA	eFKwEgX9VGhgRAIM1f4YSQ	md5
sucA	b9Q+iuziMQIDe8eh4GcdBQ	md5
sucA	bqN8M41/jzlBgt7zZOGYQw	md5
sucA	Mz4IUUwuJtSa90TiE2TzIg	md5
sucA	ViaXIeBJvNd3O5B7nk0Puw	md5
sucA	I1RUphIctHSB6Izsfz8PyA	md5
sucA	fUzuNf78rXvoehWYRw/20Q	md5
sucA	aJFe9yUI4VJfA/76MX7PZQ	md5
sucA	/v5HF5G9aHHTxRkL9MZXnw	md5
sucA	0+wm8oENp8N9+cjVnpfNEg	md5
sucA	aEKLFQJzZuREQt76k9y25Q	md5
sucA	rKySTe6mDtiyoEsvLhDNMQ	md5
sucA	KQwJqZSKoHbe/Hgf6D27SQ	md5
sucA	byY0g+my3Z8DxXwu0iqP/w	md5
sucA	xwjb8ibJrPFC2NP5iI0oWQ	md5
sucA	DCq2HTQpS5TASaQ3/VCjEw	md5
sucA	/OPmiVIQjkFVebOtJKPxUA	md5
sucA	fNa7ujRgA/gd6tx906FOzg	md5
sucA	qcvenYIF/n9u9/MTPkYmVg	md5
sucA	9WFUoZN+4TEbpzBQthtLxg	md5
sucA	yJkLkG22u2j4yPjkCCihlw	md5
sucA	mslYDsEILy4QrdJE/yi7Qg	md5
sucA	1D0IQryvAyKaSVk2+c6Aog	md5
sucA	7y5mRd1u3RA1lrCnExHMog	md5
sucA	8E3ewOF44in1cD5c9HWvtw	md5
sucA	UaoBqpbnjabp+NoFAe3QHg	md5
sucA	/OD7LB5k1wjg3mI26a8+aw	md5
sucA	gCN9ROe3zJRBhnMe5ADRYg	md5
sucA	X34EMjBSX5JQFJhVUdXvCQ	md5
sucA	/5QBOGmiJTp+pBF7x+pWcA	md5
sucA	9CdOEc/s4Y9fHkKk4rgk+A	md5
sucA	xuCAatA08THWJ1xwFuAX5Q	md5
sucA	a2yHPkZWoSGt3M2pqT4i2w	md5
sucA	ArBZzf/igLG9Vg4qBB8m4w	md5
sucA	+euecPOy2H/Ri81KI0yYVQ	md5
sucA	VlMwfFHBNz3MkbiM8SzgbA	md5
sucA	cKkMcddbk6D1n+YMdbpxFw	md5
sucA	6oaJrSdqTs5ZkS6VtD9qGQ	md5
sucA	YiwpdrfFceN4MTdMUd1JLg	md5
sucA	JFwfzX7OzA692ESaayIxYA	md5
sucA	XAUzGQ604oz9L5viWSgxXw	md5
sucA	/DW2b1m8CemYR+snzRyddQ	md5
sucA	rZMg14i0q0C6kBcHoHUBHg	md5
sucA	rk7+GpvhFRch+ZqH/TW6gQ	md5
sucA	J/pjwx5IDSNgUYT+v64hcA	md5
sucA	/5FZI0ZvbmDMcnc6ZeiqNg	md5
sucA	72eaiYbBDYnSUpuv72ecHw	md5
sucA	UCMALn0OYoBjlitsrKzV1w	md5
sucA	FxjVpzp4mttT00MieF5HUQ	md5
sucA	Fdf4QHPRiS3fI7JouckLbA	md5
sucA	4oXQImGcEZKrD0P9eLZiAg	md5
sucA	ISU6MEBonXcey/D7ih/ijw	md5
sucA	d2EjiqLzwAg2AIaNtGq5cA	md5
sucA	Q1/EEyv3czDgTanTaZUa3A	md5
sucA	iG8epBuVGIWSIaT6Jii+rA	md5
sucA	XM8O2hdPSn2GDXojEanlOA	md5
sucA	+8piDmilBA7taNqtxX/H2A	md5
sucA	u6GMr2wZXhrBe1OmkCcXpw	md5
sucA	gJ9DwkodJSnMNhFpAaiP/Q	md5
sucA	EkY7rroUD13zxpCJ+xXMMQ	md5
sucA	LJ1NcS740u1bn8P9LKj4RQ	md5
sucA	zCWOr2SERApuLM31bhApFQ	md5
sucA	1SgqQF3iU0rzhnnEpmmMXg	md5
sucA	KiytZhOTJtnlcLxMQi7jzw	md5
sucA	seYRxo4wWfRmQWyfJle3Rw	md5
sucA	9eeA/XwGQLwQik7iL3eEyA	md5
sucA	Q+BKs2DKvyzw0ePbsuYDtQ	md5
sucA	nDlc9P2e4kAi+9VtAP8lYg	md5
sucA	heC3JNsCIVXjTg32FGX7BA	md5
sucA	cXU6dRofjAaRaspToOYPHg	md5
sucA	0ZvSMGvxhZZQKmVwrfE71w	md5
sucA	UzhesGzIBPNZBqVfhW/ZGA	md5
sucA	tKVxvpS3qBNuo1pIt9fnNQ	md5
sucA	CJxNCrsTE9CHmPIedOim5g	md5
sucA	VYiEfqXh8LtEzhg/oSjFAA	md5
sucA	1rN/64lYIVM55GYByMLZBA	md5
sucA	JqOudCimv9IJauG76gCcjQ	md5
sucA	zlBwBcVpiEJ1k7NvZjoncA	md5
sucA	nGpA6te8Dv+7i/zYX3g7PA	md5
sucA	j/ggg0KqIfhbKunUQ3PsJA	md5
sucA	MvaCJvd0wxIUhlgR+xpgYA	md5
sucA	PzTseD1Tk9lZ848bYUW1Tg	md5
sucA	ObALvuKo0U71n0vZ88npuw	md5
sucA	cIZkvvMyKpCpnc6oaQReJQ	md5
sucA	eNsFXtwM4U2mzQ6y0BRJtw	md5
sucA	vn/9EJJGiDYsFWBfrsWZrQ	md5
sucA	35M2s8dr85cFrA6ZYzbsIw	md5
sucA	7dRfAXFqHFQy6jhotI/3kg	md5
sucA	D602kyOa4S4z8bB9bX0BNg	md5
sucA	+ZXGlJZ9MEAa8s87mR7XWA	md5
sucA	DVWkcHyahb/RR7rOqESBUA	md5
sucA	RVGKXIdSNQSyiNSVta9LxA	md5
sucA	sBYee3VbMtAh4GDe4DZ7sg	md5
sucA	309+m4/Ee6fMVSOC+29NmQ	md5
sucA	qPgTUvcpgh46vPz/k9Xrjg	md5
sucA	pGZlr+kjSuKJAAUrx9/AyQ	md5
sucA	ZTq9hajEAsmXL52j2CW+jg	md5
sucA	EEjQAAnkuDsPJS9sISJcEQ	md5
sucA	4yPIryoe8PYqM7LB48U/Uw	md5
sucA	ALUVj9SGoxnAkOlt0ZCEIQ	md5
sucA	oVNExudMioL0deIXrMf+5w	md5
sucA	jVxNee7rtoLj25pBxFdTLw	md5
sucA	VXGsVIFxkeJ1zFfs6n6fIQ	md5
sucA	o/5DL7oc0nbxd0WsXve4mQ	md5
sucA	mZuC1/DYvThx1z4IrF8vXg	md5
sucA	cViXJMrRqgOk3g3FlJvZCA	md5
sucA	CZT6V0wuFhwjBTsjB7auwQ	md5
sucA	WDGGXGWUo2Yyp6eUAJrBcg	md5
sucA	pvjgCP45PdbCZSHKdZL6Gw	md5
sucA	SJ6iArmpJoIqpYtsPzbbjQ	md5
sucA	T1t2GU8eLavY0v0XOLpkjg	md5
sucA	mRvUWVrF4ORJEG78oWRmtA	md5
sucA	mrytOEtqkzXS9PriZMrmIQ	md5
sucA	Y/UgC15O379SdT2aKjyeAg	md5
sucA	ixrfL7T1AktjT9WdH1vsGw	md5
sucA	hsi3DVLE5sjsleSYcOd9fQ	md5
sucA	S3Ua4Yq7MRYazpzsuQbOsw	md5
sucA	jNpBedjTtAR2a8/3xmbmYw	md5
sucA	2AhBu7/jcsCMfUPUxL5Tkg	md5
sucA	VdbyC6pzaVuTAafYTQ43qw	md5
sucA	CV4kjGKhnxh/XpMHNvQg0Q	md5
sucA	iNgchdgN+MLNvsRLtuACpg	md5
sucA	Yp6gy/4NLp80scoDSmxV/Q	md5
sucA	SRY535yUKZSkdSU0KULmHw	md5
sucA	YSPJv97Ld+rXX3vbHnlaVw	md5
sucA	5zvWD7ffCsRmjI2IjOdp7Q	md5
sucA	OkUqQJmC+YE4uH/7VVAnLQ	md5
sucA	xUWfOH8kRxYUU214zQ1Raw	md5
sucA	3ffHetj8QX+NWalHYW+OOQ	md5
sucA	LBQzvePA40+OI6fGd55jYQ	md5
sucA	iKm2J6EyP89/s9NpgEhBBA	md5
sucA	KThALF0mCdo+Xh2IbAwUZA	md5
sucA	n8NrE5r6TUl6GCnfGhc26w	md5
sucA	TdMT6/OAGRWVOekVwaTyEA	md5
sucA	Z0v5iZVH8kiPQ3lx3NHRzw	md5
sucA	Ymuqw3kAlvPCk5i2H0i3jg	md5
sucA	mgCCEK9UMIk/UZFn+0KaCA	md5
sucA	9vEYv/Vizld6DSckWooxbA	md5
sucA	Zk8RnFAtQofIsSy1P9ellA	md5
sucA	+DnezIRsV+iLgVuN7vI4Hw	md5
sucA	M4cHbGxvb52wjg0xyIv2uA	md5
sucA	GKMrNMpw8t2AkB9yNj5ocQ	md5
sucA	VAk0Touk8jUkgMtoXxqbew	md5
sucA	2guQVYvTbtm9YN4Z2tSWzg	md5
sucA	mwa22YoF4nRHqWPzdCf5lw	md5
sucA	sOSl32rPf9UAvuZ9k5J1KA	md5
sucA	vCq5wDXx3ObQcQJ8MV6Pag	md5
sucA	ev3nZFBJlXFkIIdab9WfZw	md5
sucA	YjrvbUCuLmTMlgD2K444UQ	md5
sucA	KtZ3PUDW3hHXIUj6FJkN4g	md5
sucA	KzFyOU8L6AdSae2xLQE0Hw	md5
sucA	Sbf0jHOb8UMjSShLHdhX3w	md5
sucA	TZESzx49pxcEWlnJomB8uQ	md5
sucA	mHPnPYmCLtZVpq/vJKTLww	md5
sucA	JKOmYnW7OYwi8VnFqNcnmA	md5
sucA	slWyVtAT1/S4aEquwtEvdw	md5
sucA	wfHbZvQDvlsqzAjkq4nj3g	md5
sucA	Wase2EwQQ4i3P0DM+GJbSw	md5
sucA	aSX4ZcZVDXV6/mdFvPwQJg	md5
sucA	fWm+hqCDFxU7xSw+tMxfzw	md5
sucA	l0VwKS7vV6sFWfi3JkO2WQ	md5
sucA	JQOljOwtzIgrhB9TOCmRFw	md5
sucA	dW3l0QkZc0JzjbgeNCuT0g	md5
sucA	r5nBeIUfXBaFFKk3j6vetA	md5
sucA	8E0tMgZhvLnRYqEiykXjgQ	md5
sucA	K/nTkprAPvZfVWMQBAJB8A	md5
sucA	oqUSVMD+6kx7r//ls6WYZg	md5
sucA	HQHaZmSYU3vS9XB3Ksnd6A	md5
sucA	ZgZl7zi464hJfqoMii0pOQ	md5
sucA	AOlop8zjSKNoyO5lQOxtRw	md5
sucA	vA5MfWqWu+bDxDR9daEdDQ	md5
sucA	pDc9AJ+k1fqJNRWTtRKJHA	md5
sucA	QZTrlzU+AgAMylPREn8B6g	md5
sucA	YBfzTrDwyKtvGMX/VI1uQg	md5
sucA	15o3MBBZfWiA48ZGhIquEg	md5
sucA	OQcM1K9nTAa2zt6K34TDlw	md5
sucA	DxYC2hoTBArHVZGkW2Hekg	md5
sucA	iArfSJL6M1q/MC8smWjt7w	md5
sucA	zbOPkT6XLjcIkdCrG+tQkQ	md5
sucA	10gQWdO5utBWImcF8NJxuw	md5
sucA	6gN0Wm+apnwTJFy0qvBzqg	md5
sucA	d/F6pP8Hr2I2PKy2O7zygw	md5
sucA	CRfFHC3MMoNj7b57/b/IaA	md5
sucA	TnLNh+AZjMjW+dB4E/qn+g	md5
sucA	kDTLui60C8r9m8qC+EqMww	md5
sucA	iFe7zjNpRj5mmaem3o6PLw	md5
sucA	+3VufrQK4gZ+Jhjw3nT8Dw	md5
sucA	jKNhSXIXLWoODKztoYLwmQ	md5
sucA	9yN7oQwIzy24Fb3NVSTvIg	md5
sucA	3dWZ1rIQOPE+prDv8BL6VQ	md5
sucA	JxndZqfFSzGHAQfSDFIfoQ	md5
sucA	zVlo4YsXSpJYNwujUSNlXQ	md5
sucA	w6Av0IwxT0SXuhUMGrUPng	md5
sucA	I3VCmmTzExtb6u0XLAzVGw	md5
sucA	cVnDrnUXy5/nzB19wwohsA	md5
sucA	syo8TUpgWJX/CLSYlQQp3w	md5
sucA	XAVXe7r4cTqZ6TlgmhSwiw	md5
sucA	G13torz53XHY/NcSn2RZ4g	md5
sucA	1E2v5ny4psNfpfMhmIQA/g	md5
sucA	DRTtIbQlr/eU6EvLdaqlAA	md5
sucA	Vmj2xUGPcIFqTR4HJbYakg	md5
sucA	VrBXFH5PRlHpwyP+KXf4aw	md5
sucA	JBY0jPYokH0me4xhJ1iWtA	md5
sucA	J7+MrArfjEFxl7/aT84hIg	md5
sucA	5fxM0LuF7Lfs2exaCJRcDw	md5
sucA	eKy5Q3tKWZ1vcRkz3SUtDw	md5
sucA	EJZWAOeCqbud0EPYgC8tFg	md5
sucA	r7ldKW0UGYzV0Y666d7UOA	md5
sucA	TF0nKpLmeTxk9orgQ/3lZg	md5
sucA	Qv5mDD3YY8nzHRDAOgxZYw	md5
sucA	GoelbUaRcXQbGu2hgoLBqQ	md5
sucA	E7mdvk9ZNh9S+dsDWV6hnw	md5
sucA	JRGRjeLSvQLtnBuPG6JwRQ	md5
sucA	5HEudpCLbkCry4b6zdMZVQ	md5
sucA	jyWgoK4DLF/MnoScgCf1tw	md5
sucA	cWRqcWERJGAW6fVytyLuQA	md5
sucA	No0VB5vCqRPqBak1y3/kNQ	md5
sucA	dgS5K3kY9t7QA84RwYUHaw	md5
sucA	qalxuxEXfHSPdNEs7auPYg	md5
sucA	jBDIU10GOJntnWdHiB3psw	md5
sucA	WyccMhmvZMNQHy5UrxNbJw	md5
sucA	sNCMARlUgWVBSPX31/AqpA	md5
sucA	VDdYqIOTQ38BOyO2GqaRlw	md5
sucA	3mVUAOzHWrg8N6bCmK2mKw	md5
sucA	NqLiG2ymAiFCfv0E4yaSVA	md5
sucA	oPhAitbgRn4vAdQe/2r9/w	md5
sucA	U2Ec8hpwdxnupFOvyzJLLg	md5
sucA	JyI0fN/I7WMgrwPtk6+pcQ	md5
sucA	2kxPoTqWSaREqeuD5MBj6Q	md5
sucA	MImuIiYedl5k0HdJ4O66eA	md5
sucA	WmLPL3JMYmLOamibtqhACA	md5
sucA	33lEboAZ1P5DnYisWQxUNA	md5
sucA	h982bcdmdDkWd+XjNOT1Yg	md5
sucA	ao0NKkU/QP6/jSxndSUBEA	md5
sucA	4ZzRBozSTrODbYWXdKQMsQ	md5
sucA	n5mJcir8pO0qa33sDRpNdQ	md5
sucA	fbjWrauV56MRcI31E/CgFw	md5
sucA	kjxCMa5d8KYAnNaAk+jYAg	md5
sucA	AY8VgBiOBuw8E+2T2aY0ug	md5
sucA	nDrWiYGu9qdbAb1qb15bBA	md5
sucA	KbaBYCe+gG386WiJdwULwQ	md5
sucA	J2YNjI+ub7UpA4tYsb+ulg	md5
sucA	UFpWQURtZg9gZRxsXyFn6Q	md5
sucA	UAdS7gq34/tNqCFT2kqrvQ	md5
sucA	sj/3JCTbFNwyK+l4valAwQ	md5
sucA	RPFK7onpCazUYfAERSidLA	md5
sucA	bzCfZGO4eGtdyjZzuKB/yw	md5
sucA	uo5/Cju0WvTGU6cGTn0Hcg	md5
sucA	UmPhP6qC0G/p/B5DfuRKIA	md5
sucA	sKADDlz9BKn+ViZIrsPQBg	md5
sucA	IgS29hntilypsr/klQhb1w	md5
sucA	L2T3wB7VJW2rXLXe5VZC8A	md5
sucA	IHnm7SwYQ9FMy+0Ty/GPkQ	md5
sucA	zDeG2ThT2cL1AExzEMFUsg	md5
sucA	+pKRxin25+HaoPJgK5kwBA	md5
sucA	aLtwBh4TSMLQT3+t9UV+bQ	md5
sucA	o52l/bGoc4aj5lWHY3TJVA	md5
sucA	HW4x6ouBtCfqtdvXyCXtqQ	md5
sucA	i4eVKUMzW4XrdGnvJ1WQfg	md5
sucA	+MeB49olNjJnXirncS695g	md5
sucA	58MPRqvDv31ztQ3YYnNmEA	md5
sucA	xUijJ2fwyt8Rtq96xN59Gw	md5
sucA	ODVrhO4Bxs+tVt3N8lGJGw	md5
sucA	wZzGNb4g9LdjLVvkJDhrRg	md5
sucA	quEav3yOkI2y6yPVCE/u+Q	md5
sucA	x1cjLRBohRAz7ihObeIucw	md5
sucA	Mi/7hmQcXiQKNQ+NAMHGpg	md5
sucA	th9EaiHQMWmjCMxKMgDJSQ	md5
sucA	JjzyVunK85DjpkbvN0yG+A	md5
sucA	m1JgeotTWA92MYc6oXIvHQ	md5
sucA	rllOn+9erSdX/IoU3e7/dA	md5
sucA	JM4mHHU5OWdWnFWjDL6IYw	md5
sucA	fIkirM/WH/QnYmuuKYGhqg	md5
sucA	XFKBR1NJIKpYud64eC6Jsw	md5
sucA	S+pmydGuZ/i0AHqcsvs6zg	md5
sucA	QYBEGjk/cIEDpA2iWcrdLg	md5
sucA	YaONqf/x79PfUOnmSKQaoQ	md5
sucA	0MBuFZO7cLRr1LXmm4udDQ	md5
sucA	Llj62LrcbRG2iME+BoZwHw	md5
sucA	+945bzz+FMlzFkf9N8bO3Q	md5
sucA	VxIo+0i7pcUgoVMNLArQKQ	md5
sucA	3whtqkXhBBbNa/LxNz2OdQ	md5
sucA	r0TtNfaOIeJrwoyR1Z+tTA	md5
sucA	GepGcLaEv2c9yrws1BhfqQ	md5
sucA	sJ8ZFy83uHqGI69eOBk0gg	md5
sucA	UUiVngu9wD5AoI5gPsamUw	md5
sucA	ZMf+f/PAMPrgn4f083DdEA	md5
sucA	GbGhZXVldBSWmR16L+JDUQ	md5
sucA	IaAoplJHh7htum9q0bcBuw	md5
sucA	UFHsoJ9LKPi1x4L+gu1PzA	md5
sucA	0Xi8aHMc03JnijqhnCwdvw	md5
sucA	ek5Ln2TOom0C/yQvIqNJlA	md5
sucA	8jHOpxFKt+Y7RaCs/yeIUQ	md5
sucA	O8SqSbVrPhoTliNct4gUcQ	md5
sucA	9rCOiS0zCOUM8nH5WNeVdw	md5
sucA	7zuCkzUWQ0o2Rktm8OrYOw	md5
sucA	nEawBa/6W2BcErHhgWtuYA	md5
sucA	kmrMF0NJMF+vLxJcKe8LcA	md5
sucA	v2eCwStEFSh10ARmMhyL0A	md5
sucA	YqKkpFre1hZ/F+Fp571UPA	md5
sucA	RRMSxVg7QsRSjrt6e05Vzw	md5
sucA	AuiDOKzwmJ4QSUipLP0NWA	md5
sucA	R4/VqmcGkCCUL/EVl8quhw	md5
sucA	5SeBcKnEOQylQOGWDQy4Fw	md5
sucA	BFvRVdZlfk68ZR1ehZ0NbA	md5
sucA	0Atk0Wt4FyCd62cNAE1ZTA	md5
sucA	6KLi/08Ce5gY9WjgTHDVJA	md5
sucA	4j6jLAMQi2mFX9/yBoHZ6Q	md5
sucA	X40cuEppqYG9POCz5a8PAQ	md5
sucA	cys/aOrce/Pp8yquJrSCRg	md5
sucA	xSbuwxldqr74nOMZ/c1/qQ	md5
sucA	XygZfvNqukBuKpZ97elqLg	md5
sucA	EN+/FXn1WJnuIfFI+HHeMw	md5
sucA	sB4wBG8RDULeLHj6Vj96EQ	md5
sucA	jjarEuxcrnbURtCGqoW3rQ	md5
sucA	s45pbqDnZT6KddT/rJwNWg	md5
sucA	2D/WcceV+KPY9W6hvKBWCg	md5
sucA	wqaaDmBhXslgaz4OILdQjw	md5
sucA	LF+IOAMjd2oi/pzJjgyhCQ	md5
sucA	EhOtfYZpEcloBgTAtObPsw	md5
sucA	U4Xc6n3bfTZzN6n/uqkxSA	md5
sucA	RtN3n0brG4jvlw09hBq59w	md5
sucA	Y334trcbtsif4hNhgTyrFQ	md5
sucA	tXk3VglRBaX6ulBWCNbLvQ	md5
sucA	B2/XZGVrPYmuRmiz04Af8A	md5
sucA	A/4Z8OY0XtyXOKnlHTtkrA	md5
sucA	wvALdJ8Ujn51rP6tBFFAEA	md5
sucA	ffgaOwovPi+JSKMAtI7XuA	md5
sucA	CwPuLrIOAdob7dhXjY5Qig	md5
sucA	sK4P8akfSFqJ2horaIS8BQ	md5
sucA	K+r823NLZETfCOltGymzpw	md5
sucA	2YQmM0vbWd+cYuehfMA63g	md5
sucA	kxVvEPNXAZ0yJX1QavD3Gw	md5
sucA	FZg+lvHx0wiON1o1KzwR6A	md5
sucA	TDu/21JkM0gECXdtM7VBMQ	md5
sucA	ofroG0FcGwX39nr9zHDpSQ	md5
sucA	w60o1iWajoVbO3k6W8uLCA	md5
sucA	CZ41JBKspvuQw1hyFMwbvw	md5
sucA	qGA0wRI+gX8S2GrQo8xssw	md5
sucA	eTKPWApZmR09FVZb92Yr/A	md5
sucA	U4wk82GZtXfc8F6cTLw89g	md5
sucA	82o+u3qKguCd/ZQSwvowqA	md5
sucA	53ukwU1HywOg1wjlxblEaA	md5
sucA	lXofsSuMNPEfmzG2UZjR3Q	md5
sucA	MKfGfU4kfzHO18EzS9zj7w	md5
sucA	1FbxdyWDv0TkAB8eJAbCeg	md5
sucA	P9sMyHPJ+wNDGRXh+yaUAQ	md5
sucA	Gl0Jcej/iDIXutRdfNjXBg	md5
sucA	BCx3a9WQIsXuT2srIVaKVw	md5
sucA	GsVftRCR2qResyNf51oQ1A	md5
sucA	Jgy/wNFHhUEy4on9aiY/pw	md5
sucA	Fwd8Zwh54SeGkm1etsy1mg	md5
sucA	Yxzp87D/p2BMBXvqySbPug	md5
sucA	iCVpCkPvfEinDirtBLJh8A	md5
sucA	1WGJ6dx5B45zuQZ3kZTpTQ	md5
sucA	/nGAHUnnPRyZ6D2asYwAtg	md5
sucA	9Zc9/q1vdESeAwFy8byD1g	md5
sucA	iCbRRhY88c/ZJ5kB5/GV/A	md5
sucA	M+hESwuM5sklzvANIHaYYQ	md5
sucA	BNB+nWgBVdQB9RSVEOQ7VA	md5
sucA	YiCvHBRd2RXOw5OczuX/pg	md5
sucA	dPXXUhmOo6YI9ciL7UeBTQ	md5
sucA	tlNbzUagPPJF3bgUzZg32A	md5
sucA	auGj+YxXoZMOmWFjE/nnTg	md5
sucA	fPsuM+SUSwzh+sfCKaDToA	md5
sucA	PjMPYso+3thaf1J5sQWSfw	md5
sucA	Qj/PMWuN5StNQkkm5jY7yA	md5
sucA	b3+hkbvHZN5DnoE6CkfNOw	md5
sucA	WIOz6Kem5iq+ra/jsPVHKw	md5
sucA	vMWGoxMrTCDUb0SsMBW6Tw	md5
sucA	sg57q4h7XTPj+syYv8+jEA	md5
sucA	10aiuz+V+aKJYBoA8Yti3g	md5
sucA	UYvtSIbBCinK08XkMulPBw	md5
sucA	qh5M12VkFPb5tUDRdg3N6g	md5
sucA	qNM8RMhAxb+WDbytKA8EQw	md5
sucA	Zu8B2de9y3ewqitUFD8peA	md5
sucA	k431DC+CKuTHV3uCC0bL3w	md5
sucA	hvWK+/GbTebxSxzKwzwLNw	md5
sucA	FCGzEUpvL/Q8yCwMgBD8/w	md5
sucA	bDzbcmeMHuLQeJgmRh7M2Q	md5
sucA	hHXny2H3n/E+V+7ST1i/9Q	md5
sucA	DpsKbvWdqiH4jl9PaTT8/Q	md5
sucA	qyodnOsZLE5R5ihXm44AHg	md5
sucA	qPEPGszGH2bcOAyIXyLpnw	md5
sucA	fSfvBu3brV3ltRPZYy6sBg	md5
sucA	gdc0cH8++E+ATLghFQbqXQ	md5
sucA	M8AB1rwUPhpS7FCo9F/mpw	md5
sucA	I4gI/BcleBqbk32Tot8W+w	md5
sucA	TZpuELfqFmetMxI1VaYsGA	md5
sucA	2rHUYinDrTCQhNkwYlj54Q	md5
sucA	h3ZV6kw+5NyXs48M1Ls+dw	md5
sucA	f+Kvo4pFW4Gzawlvkyrz0g	md5
sucA	qsve2errS6Xv7Q20olotrQ	md5
sucA	A9MLBxvlHS2BqLFdKuTptg	md5
sucA	NsAfdBeeg+Ra+Mqhw0HPhQ	md5
sucA	F7BTVF17PfM5UZfM/YU0mA	md5
sucA	H+ctK4HnWBeHwmRwBWsxeA	md5
sucA	/YFgOz+gvSwvUBNWfFZ7yw	md5
sucA	Lx3UHp1XuC9dSi1aGjfQAg	md5
sucA	+hGPYdLWcwzhz5OLEHlyBg	md5
sucA	zfRpcbBd0pmu2ePInduRrw	md5
sucA	+5j4/j/nBlPZcASlkSfsmw	md5
sucA	1fUe5Lo7SuD/yI8pLiuSsw	md5
sucA	sTkxleK4g2oQl2JuoQK2kA	md5
sucA	ouykZ9anG3rxmTd1o02OJQ	md5
sucA	qbfhswXRr5bGUc9T15aZhw	md5
sucA	5DRn9qDv7c01p5hh0i8r3A	md5
sucA	gbfS0dIPFkV/wVxOtR+Ajg	md5
sucA	KU7ONQXOaBVtdR9n5iqM2g	md5
sucA	5wPeU+JP2Q8Y8SHDQg7RYw	md5
sucA	uLTaEieI0/OEZeUEVXDcrA	md5
sucA	WvUSLlkW7pPw4r5Y0sA0Pw	md5
sucA	SWoJlw9wYrRzhN94UyVDiA	md5
sucA	ArthlaJSwsFxDbsKxgHa3w	md5
sucA	q7JbCo/dNMxaQeAVnRmVUw	md5
sucA	JfIcAb3XsGv//TgBf73bVw	md5
sucA	dWfWvCgUQBsg9qMu6wHS9Q	md5
sucA	Rg3eLsbJJGXPhhhwjbh4og	md5
sucA	UqBdDuMrF7PRJlT7x/lHWg	md5
sucA	poAhA2Qt9edE3Ap+evnzrQ	md5
sucA	qEuWcVXQ8zziJC6EgntFeg	md5
sucA	Dm8ytXBZ6sKnSH2FKZ1uJA	md5
sucA	slZyqwgo/wBuHBlR08Wy9Q	md5
sucA	+F188Z9IROg1jUrPKSMelA	md5
sucA	m/P63JG5mPgsDpm7pxfnMg	md5
sucA	H+R3a1mc2iiB6nUTHH1akw	md5
sucA	SqAL5bDwKu/69y0mz42IbA	md5
sucA	nyCg+SScIV48GEFy3W85Ew	md5
sucA	9CXZGqpwPyXfEGPi3kUw4A	md5
sucA	MGAT3kJ/TQ5YEdeb9cdTQw	md5
sucA	yhFIgbx2LjvG2ljtT4jYFQ	md5
sucA	W+dZF4Rv/4RKM8eVGNNFGw	md5
sucA	a/Im3MBnW6dIfNPyhIb7nA	md5
sucA	sOCvlxKKxk5IQiPgSs0QLQ	md5
sucA	SMA0KF51UoQRRggyQ4MPCw	md5
sucA	PDquztRmNfSMluqFEROemQ	md5
sucA	hbKeNq5L9OReVFwGV7KsnQ	md5
sucA	hGiFhv4JSIqIgplkTJ3pHQ	md5
sucA	M0W4cMpCrc8weX+JHAVDsQ	md5
sucA	xZP2a0fQlM9UVuoGa3BeoQ	md5
sucA	/DgfGXm1vCLFdKeA0x4wYg	md5
sucA	/UdN6nV85lzS+HqTEkWBgw	md5
sucA	AJsGs0gM2M0Cqt9Ze72BqA	md5
